method_id,method_name,N,gang_count,worker_count,set,run,delaylength,outerreps,exec_time_us
9,"parallel loop reduction",16382,132,32,0,3,3140,0,110.200000000
9,"parallel loop reduction",16382,132,32,0,3,8096,0,240.750000000
9,"parallel loop reduction",16382,132,32,0,3,71,0,29.750000000
9,"parallel loop reduction",16382,132,32,0,3,1,0,27.750000000
9,"parallel loop reduction",16382,132,32,0,3,2,0,27.550000000
9,"parallel loop reduction",16382,132,32,0,3,294,0,36.000000000
9,"parallel loop reduction",16382,132,32,0,4,3,0,27.700000000
9,"parallel loop reduction",16382,132,32,0,4,8096,0,241.300000000
9,"parallel loop reduction",16382,132,32,0,4,1,0,27.650000000
9,"parallel loop reduction",16382,132,32,0,4,28,0,28.450000000
9,"parallel loop reduction",16382,132,32,0,4,17,0,28.250000000
9,"parallel loop reduction",16382,132,32,0,4,5042,0,160.250000000
9,"parallel loop reduction",16382,132,32,0,4,7,0,28.050000000
9,"parallel loop reduction",16382,132,32,0,4,114,0,31.300000000
9,"parallel loop reduction",16382,132,32,0,4,44,0,28.950000000
9,"parallel loop reduction",16382,132,32,0,4,2,0,27.600000000
9,"parallel loop reduction",16382,132,32,0,4,294,0,35.600000000
9,"parallel loop reduction",16382,132,32,0,4,758,0,48.050000000
9,"parallel loop reduction",16382,132,32,0,4,183,0,32.450000000
9,"parallel loop reduction",16382,132,32,0,4,4,0,27.950000000
9,"parallel loop reduction",16382,132,32,0,4,1218,0,60.100000000
9,"parallel loop reduction",16382,132,32,0,4,71,0,29.600000000
9,"parallel loop reduction",16382,132,32,0,4,1955,0,79.400000000
9,"parallel loop reduction",16382,132,32,0,4,11,0,28.200000000
9,"parallel loop reduction",16382,132,32,0,4,472,0,40.600000000
9,"parallel loop reduction",16382,132,32,0,4,3140,0,110.850000000
9,"parallel loop reduction",16382,132,32,1,0,2,0,27.650000000
9,"parallel loop reduction",16382,132,32,1,0,4,0,27.750000000
9,"parallel loop reduction",16382,132,32,1,0,472,0,40.400000000
9,"parallel loop reduction",16382,132,32,1,0,3140,0,110.600000000
9,"parallel loop reduction",16382,132,32,1,0,183,0,32.550000000
9,"parallel loop reduction",16382,132,32,1,0,28,0,28.750000000
9,"parallel loop reduction",16382,132,32,1,0,71,0,30.100000000
9,"parallel loop reduction",16382,132,32,1,0,1218,0,60.050000000
9,"parallel loop reduction",16382,132,32,1,0,294,0,35.900000000
9,"parallel loop reduction",16382,132,32,1,0,1,0,27.550000000
9,"parallel loop reduction",16382,132,32,1,0,7,0,28.400000000
9,"parallel loop reduction",16382,132,32,1,0,1955,0,79.500000000
9,"parallel loop reduction",16382,132,32,1,0,758,0,47.950000000
9,"parallel loop reduction",16382,132,32,1,0,114,0,30.900000000
9,"parallel loop reduction",16382,132,32,1,0,11,0,28.200000000
9,"parallel loop reduction",16382,132,32,1,0,3,0,27.850000000
9,"parallel loop reduction",16382,132,32,1,0,8096,0,241.250000000
9,"parallel loop reduction",16382,132,32,1,0,44,0,28.800000000
9,"parallel loop reduction",16382,132,32,1,0,17,0,28.400000000
9,"parallel loop reduction",16382,132,32,1,0,5042,0,160.600000000
9,"parallel loop reduction",16382,132,32,1,1,758,0,48.000000000
9,"parallel loop reduction",16382,132,32,1,1,3,0,27.850000000
9,"parallel loop reduction",16382,132,32,1,1,3140,0,110.700000000
9,"parallel loop reduction",16382,132,32,1,1,1955,0,79.250000000
9,"parallel loop reduction",16382,132,32,1,1,44,0,29.050000000
9,"parallel loop reduction",16382,132,32,1,1,17,0,28.200000000
9,"parallel loop reduction",16382,132,32,1,1,294,0,35.700000000
9,"parallel loop reduction",16382,132,32,1,1,28,0,28.900000000
9,"parallel loop reduction",16382,132,32,1,1,114,0,30.950000000
9,"parallel loop reduction",16382,132,32,1,1,2,0,27.500000000
9,"parallel loop reduction",16382,132,32,1,1,7,0,27.900000000
9,"parallel loop reduction",16382,132,32,1,1,183,0,32.600000000
9,"parallel loop reduction",16382,132,32,1,1,8096,0,241.150000000
9,"parallel loop reduction",16382,132,32,1,1,11,0,28.250000000
9,"parallel loop reduction",16382,132,32,1,1,1,0,27.450000000
9,"parallel loop reduction",16382,132,32,1,1,1218,0,59.950000000
9,"parallel loop reduction",16382,132,32,1,1,472,0,40.350000000
9,"parallel loop reduction",16382,132,32,1,1,71,0,29.650000000
9,"parallel loop reduction",16382,132,32,1,1,5042,0,160.550000000
9,"parallel loop reduction",16382,132,32,1,1,4,0,27.450000000
9,"parallel loop reduction",16382,132,32,1,2,2,0,28.000000000
9,"parallel loop reduction",16382,132,32,1,2,71,0,30.050000000
9,"parallel loop reduction",16382,132,32,1,2,17,0,28.050000000
9,"parallel loop reduction",16382,132,32,1,2,472,0,40.550000000
9,"parallel loop reduction",16382,132,32,1,2,5042,0,161.050000000
9,"parallel loop reduction",16382,132,32,1,2,28,0,28.700000000
9,"parallel loop reduction",16382,132,32,1,2,44,0,29.300000000
9,"parallel loop reduction",16382,132,32,1,2,1218,0,60.250000000
9,"parallel loop reduction",16382,132,32,1,2,4,0,28.050000000
9,"parallel loop reduction",16382,132,32,1,2,1955,0,79.600000000
9,"parallel loop reduction",16382,132,32,1,2,183,0,32.950000000
9,"parallel loop reduction",16382,132,32,1,2,7,0,28.100000000
9,"parallel loop reduction",16382,132,32,1,2,758,0,48.000000000
9,"parallel loop reduction",16382,132,32,1,2,1,0,27.600000000
9,"parallel loop reduction",16382,132,32,1,2,3140,0,110.350000000
9,"parallel loop reduction",16382,132,32,1,2,8096,0,240.450000000
9,"parallel loop reduction",16382,132,32,1,2,3,0,27.650000000
9,"parallel loop reduction",16382,132,32,1,2,114,0,31.150000000
9,"parallel loop reduction",16382,132,32,1,2,11,0,28.350000000
9,"parallel loop reduction",16382,132,32,1,2,294,0,35.500000000
9,"parallel loop reduction",16382,132,32,1,3,1,0,27.400000000
9,"parallel loop reduction",16382,132,32,1,3,17,0,28.450000000
9,"parallel loop reduction",16382,132,32,1,3,294,0,35.950000000
9,"parallel loop reduction",16382,132,32,1,3,5042,0,160.650000000
9,"parallel loop reduction",16382,132,32,1,3,114,0,30.900000000
9,"parallel loop reduction",16382,132,32,1,3,28,0,28.450000000
9,"parallel loop reduction",16382,132,32,1,3,1218,0,60.100000000
9,"parallel loop reduction",16382,132,32,1,3,2,0,27.800000000
9,"parallel loop reduction",16382,132,32,1,3,3,0,27.900000000
9,"parallel loop reduction",16382,132,32,1,3,4,0,27.800000000
9,"parallel loop reduction",16382,132,32,1,3,758,0,48.000000000
9,"parallel loop reduction",16382,132,32,1,3,11,0,28.100000000
9,"parallel loop reduction",16382,132,32,1,3,44,0,29.450000000
9,"parallel loop reduction",16382,132,32,1,3,472,0,40.300000000
9,"parallel loop reduction",16382,132,32,1,3,7,0,27.800000000
9,"parallel loop reduction",16382,132,32,1,3,1955,0,79.350000000
9,"parallel loop reduction",16382,132,32,1,3,71,0,29.650000000
9,"parallel loop reduction",16382,132,32,1,3,183,0,32.550000000
9,"parallel loop reduction",16382,132,32,1,3,8096,0,240.950000000
9,"parallel loop reduction",16382,132,32,1,3,3140,0,111.100000000
9,"parallel loop reduction",16382,132,32,1,4,472,0,40.700000000
9,"parallel loop reduction",16382,132,32,1,4,71,0,29.550000000
9,"parallel loop reduction",16382,132,32,1,4,1,0,27.800000000
9,"parallel loop reduction",16382,132,32,1,4,11,0,28.150000000
9,"parallel loop reduction",16382,132,32,1,4,4,0,28.250000000
9,"parallel loop reduction",16382,132,32,1,4,3140,0,110.650000000
9,"parallel loop reduction",16382,132,32,1,4,28,0,28.500000000
9,"parallel loop reduction",16382,132,32,1,4,1218,0,60.250000000
9,"parallel loop reduction",16382,132,32,1,4,2,0,27.450000000
9,"parallel loop reduction",16382,132,32,1,4,183,0,32.750000000
9,"parallel loop reduction",16382,132,32,1,4,5042,0,160.350000000
9,"parallel loop reduction",16382,132,32,1,4,114,0,31.000000000
9,"parallel loop reduction",16382,132,32,1,4,3,0,28.100000000
9,"parallel loop reduction",16382,132,32,1,4,44,0,29.300000000
9,"parallel loop reduction",16382,132,32,1,4,758,0,48.150000000
9,"parallel loop reduction",16382,132,32,1,4,8096,0,240.950000000
9,"parallel loop reduction",16382,132,32,1,4,1955,0,79.850000000
9,"parallel loop reduction",16382,132,32,1,4,294,0,35.750000000
9,"parallel loop reduction",16382,132,32,1,4,7,0,27.900000000
9,"parallel loop reduction",16382,132,32,1,4,17,0,28.500000000
